model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,pareto_return_sharpe_drawdown
10,5,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,overall,276,0.2090809769183017,0.7656634420596002,1.2964010547359477,-0.5402899028452843,0.3869792417315885,0.0047253433902668,0.002277034728462,0.0028535782216262,0.6728802048057768,33.91316232221115,0.0061651866886316,0.0006728802048057,0.0,0.568891914330364,0.5,1.0,0.0,0.9782608695652174,0.5688405797101449,False
10,5,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,276,0.1943858432259873,0.770646968884302,1.2786069172631955,-0.4910738616997088,0.3958383012958121,0.0043159508414428,0.002277034728462,0.0028535782216262,0.5926327752937094,29.868691874802952,0.0065080132749291,0.0005926327752937,0.0,0.5101073908196956,0.5,0.65,0.0,1.0,0.5688405797101449,False
10,5,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,overall,276,0.2062362067506942,0.7159397452436693,1.1775202335871096,-0.6003999220909086,0.3434980571490935,0.0049010250219558,0.002277034728462,0.0028535782216262,0.7585384827165295,38.230339528913085,0.0053945690593388,0.0007585384827165,3.257925771800792e-06,0.6363252677780786,0.5,1.1443760061661703,0.0471014492753623,0.9311594202898552,0.5688405797101449,False
10,5,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,276,0.1963948401093109,0.7636626902547367,1.2665929994785274,-0.5085305889771562,0.386200642333697,0.0043914143184236,0.002277034728462,0.0028535782216262,0.604012850327793,30.442247656520763,0.0064513909197911,0.0006040128503277,0.0,0.5192002073428038,0.5,0.65,0.0,1.0,0.5688405797101449,False
10,5,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,overall,276,0.2062362067506942,0.7159397452436693,1.1775202335871096,-0.6003999220909086,0.3434980571490935,0.0049010250219558,0.002277034728462,0.0028535782216262,0.7585384827165295,38.230339528913085,0.0053945690593388,0.0007585384827165,3.257925771800792e-06,0.6363252677780786,0.5,1.1443760061661703,0.0471014492753623,0.9311594202898552,0.5688405797101449,False
10,5,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,276,0.1963948401093109,0.7636626902547367,1.2665929994785274,-0.5085305889771562,0.386200642333697,0.0043914143184236,0.002277034728462,0.0028535782216262,0.604012850327793,30.442247656520763,0.0064513909197911,0.0006040128503277,0.0,0.5192002073428038,0.5,0.65,0.0,1.0,0.5688405797101449,False
10,10,equal_weight,static_1x,,1.0,overall,140,0.6229619894368643,1.066498725156043,2.184959108809946,-0.7974074435627047,0.7812342290831366,0.0268435670566386,-0.0011540523006514,-0.0011540523006514,1.4557142857142855,36.684,0.0169818446580761,0.0014557142857142,0.0,1.0,1.0,1.0,0.0,0.0,0.5571428571428572,False
10,10,equal_weight,legacy_risk_scaled,,1.0,overall,140,0.341671488219069,1.0103453615750726,1.7153729625864076,-0.6050277516022244,0.5647203575608891,0.014129895366404,-0.0011540523006514,-0.0011540523006514,0.7820714285714286,19.7082,0.0173365141524375,0.0007820714285714,0.0,0.5335714285714287,0.45,1.0,0.0,0.8714285714285714,0.5571428571428572,False
10,10,equal_weight,vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.3644376868746954,1.0969485538653003,2.3234683926128255,-0.5397687366148137,0.67517375896997,0.0144992888592742,-0.0011540523006514,-0.0011540523006514,0.7592857142857142,19.133999999999997,0.0190466022198544,0.0007592857142857,0.0,0.5214285714285715,0.5,1.0,0.0,0.9571428571428572,0.5571428571428572,False
10,10,equal_weight,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.3359500505695871,1.057982245019543,2.165980280228589,-0.53703177445124,0.6255682932595079,0.0135288042396375,-0.0011540523006514,-0.0011540523006514,0.7422857142857142,18.705599999999997,0.0179598649906759,0.0007422857142857,0.0,0.5089285714285714,0.5,1.0,0.0,0.9928571428571428,0.5571428571428572,False
10,10,equal_weight,vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.3644376868746954,1.0969485538653003,2.3234683926128255,-0.5397687366148137,0.67517375896997,0.0144992888592742,-0.0011540523006514,-0.0011540523006514,0.7592857142857142,19.133999999999997,0.0190466022198544,0.0007592857142857,0.0,0.5214285714285715,0.5,1.0,0.0,0.9571428571428572,0.5571428571428572,False
10,10,equal_weight,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.3359500505695871,1.057982245019543,2.165980280228589,-0.53703177445124,0.6255682932595079,0.0135288042396375,-0.0011540523006514,-0.0011540523006514,0.7422857142857142,18.705599999999997,0.0179598649906759,0.0007422857142857,0.0,0.5089285714285714,0.5,1.0,0.0,0.9928571428571428,0.5571428571428572,False
10,10,equal_weight,vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3705643633850524,1.102807577229872,2.331126586461128,-0.537494426508126,0.6894292203036455,0.0147202996248909,-0.0011540523006514,-0.0011540523006514,0.7642034213791845,19.25792621875545,0.0192421738029174,0.0007642034213791,0.0,0.5243162301566461,0.5,1.0,0.0,0.9571428571428572,0.5571428571428572,False
10,10,equal_weight,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.340758614248416,1.0622524438493066,2.168111608471133,-0.53703177445124,0.6345222581971365,0.0137091028853826,-0.0011540523006514,-0.0011540523006514,0.74631754587331,18.807202156007413,0.0181185171202921,0.0007463175458733,0.0,0.511266294293799,0.5,1.0,0.0,0.9928571428571428,0.5571428571428572,False
10,10,equal_weight,vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3705643633850524,1.102807577229872,2.331126586461128,-0.537494426508126,0.6894292203036455,0.0147202996248909,-0.0011540523006514,-0.0011540523006514,0.7642034213791845,19.25792621875545,0.0192421738029174,0.0007642034213791,0.0,0.5243162301566461,0.5,1.0,0.0,0.9571428571428572,0.5571428571428572,False
10,10,equal_weight,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.340758614248416,1.0622524438493066,2.168111608471133,-0.53703177445124,0.6345222581971365,0.0137091028853826,-0.0011540523006514,-0.0011540523006514,0.74631754587331,18.807202156007413,0.0181185171202921,0.0007463175458733,0.0,0.511266294293799,0.5,1.0,0.0,0.9928571428571428,0.5571428571428572,False
10,10,equal_weight,vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.3743143270356848,1.0629526908184268,2.120917929700301,-0.5751622884282022,0.6507977566794362,0.0151350606484664,-0.0011540523006514,-0.0011540523006514,0.8136756557827699,20.5046265257258,0.0182551155743342,0.0008136756557827,0.0,0.5564935817468946,0.5,1.0,0.0,0.9571428571428572,0.5571428571428572,False
10,10,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.3507395575459393,1.0457330767936617,2.03024826001411,-0.5601093533013825,0.6261983583716627,0.0142437974983941,-0.0011540523006514,-0.0011540523006514,0.7872961023871579,19.839861780156376,0.0176785282797053,0.0007872961023871,0.0,0.5376645356636618,0.5,1.0,0.0,0.9928571428571428,0.5571428571428572,False
10,10,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.3743143270356848,1.0629526908184268,2.120917929700301,-0.5751622884282022,0.6507977566794362,0.0151350606484664,-0.0011540523006514,-0.0011540523006514,0.8136756557827699,20.5046265257258,0.0182551155743342,0.0008136756557827,0.0,0.5564935817468946,0.5,1.0,0.0,0.9571428571428572,0.5571428571428572,False
10,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.3507395575459393,1.0457330767936617,2.03024826001411,-0.5601093533013825,0.6261983583716627,0.0142437974983941,-0.0011540523006514,-0.0011540523006514,0.7872961023871579,19.839861780156376,0.0176785282797053,0.0007872961023871,0.0,0.5376645356636618,0.5,1.0,0.0,0.9928571428571428,0.5571428571428572,False
10,10,buffer_inverse_volatility,static_1x,,1.0,overall,140,0.6332406322743867,1.1091248322745817,2.118015454562258,-0.8056860901985008,0.7859644593322594,0.0265215195283839,-0.0011540523006514,-0.0011540523006514,1.3998226058766818,35.27552966809238,0.0179512721207179,0.0013998226058766,0.0,1.0,1.0,1.0,0.0,0.0,0.55,False
10,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,overall,140,0.3407792686412236,1.0444158090559446,1.7529626813223034,-0.5980081199278191,0.5698572599354612,0.0138792839752894,-0.0011540523006514,-0.0011540523006514,0.7482040373688065,18.85474174169392,0.0180739292698796,0.0007482040373688,0.0,0.5335714285714287,0.45,1.0,0.0,0.8714285714285714,0.55,False
10,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.3692979459630108,1.1505656397752126,2.29325524195123,-0.541793238730427,0.6816215477852384,0.0144646506109693,-0.0011540523006514,-0.0011540523006514,0.7312710195218942,18.428029691951735,0.0200400125317954,0.0007312710195218,0.0,0.5214285714285715,0.5,1.0,0.0,0.9571428571428572,0.55,False
10,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.3385606781064465,1.1064704299777488,2.1259597260887557,-0.5417058692905019,0.6249898649794503,0.0134355363336916,-0.0011540523006514,-0.0011540523006514,0.7140224680852159,17.993366195747438,0.0188158610469708,0.0007140224680852,0.0,0.5089285714285714,0.5,1.0,0.0,0.9928571428571428,0.55,False
10,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.3692979459630108,1.1505656397752126,2.29325524195123,-0.541793238730427,0.6816215477852384,0.0144646506109693,-0.0011540523006514,-0.0011540523006514,0.7312710195218942,18.428029691951735,0.0200400125317954,0.0007312710195218,0.0,0.5214285714285715,0.5,1.0,0.0,0.9571428571428572,0.55,False
10,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.3385606781064465,1.1064704299777488,2.1259597260887557,-0.5417058692905019,0.6249898649794503,0.0134355363336916,-0.0011540523006514,-0.0011540523006514,0.7140224680852159,17.993366195747438,0.0188158610469708,0.0007140224680852,0.0,0.5089285714285714,0.5,1.0,0.0,0.9928571428571428,0.55,False
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3692740719200282,1.1450286281041882,2.2679511122545226,-0.5421036434723185,0.6811872164420981,0.0144902303041091,-0.0011540523006514,-0.0011540523006514,0.7350339468932153,18.522855461709025,0.0199361309428452,0.0007350339468932,0.0,0.5240574082153403,0.5,1.0,0.0,0.9571428571428572,0.55,False
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3384139807255841,1.1005446580666542,2.102146417331632,-0.5422507709704218,0.6240912855134394,0.0134570825028197,-0.0011540523006514,-0.0011540523006514,0.717753493145064,18.087388027255617,0.0187099419891713,0.000717753493145,0.0,0.511537594692119,0.5,1.0,0.0,0.9928571428571428,0.55,False
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3692740719200282,1.1450286281041882,2.2679511122545226,-0.5421036434723185,0.6811872164420981,0.0144902303041091,-0.0011540523006514,-0.0011540523006514,0.7350339468932153,18.522855461709025,0.0199361309428452,0.0007350339468932,0.0,0.5240574082153403,0.5,1.0,0.0,0.9571428571428572,0.55,False
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3384139807255841,1.1005446580666542,2.102146417331632,-0.5422507709704218,0.6240912855134394,0.0134570825028197,-0.0011540523006514,-0.0011540523006514,0.717753493145064,18.087388027255617,0.0187099419891713,0.000717753493145,0.0,0.511537594692119,0.5,1.0,0.0,0.9928571428571428,0.55,False
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.3810308113968073,1.1115331213703228,2.0858029125409834,-0.5803414355681142,0.656563167894094,0.0151548947793227,-0.0011540523006514,-0.0011540523006514,0.7831024709221357,19.73418226723782,0.0193081631778269,0.0007831024709221,0.0,0.5593659647699613,0.5,1.0,0.0,0.9571428571428572,0.55,False
