model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,top_n,covariance_lookback,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_pairwise_correlation,avg_max_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate
20,10,shrinkage_max_diversification,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.339867485807112,1.133205450222472,1.7839289609877464,-0.13425035889389914,2.5315946162625633,0.013339854081820033,-0.017673314871082705,-0.00026514577724847207,0.8031960518516109,20.240540506660594,0.016791423415559045,0.0008031960518516111,0.0,0.6040045154069401,0.5,0.6550351963223427,0.0,1.0,0.6538461538461539,15,60,0.2966490522930937,9.854724062068183,0.1585211413160327,0.18579982752328159,0.5640089409464794,0.3747652311680118,0.0
20,10,shrinkage_max_diversification,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.1021163965622183,2.890722450957932,4.329547454767428,-0.13000698634347796,8.47736285225804,0.031315459817431356,0.09019189801549282,0.10917532406885332,0.9370270209776035,23.613080928635608,0.046673977016937276,0.0009370270209776034,0.0,0.6257406384623987,0.5673000940685828,0.65,0.0,1.0,0.76,15,60,0.2729938971269139,9.332903919399824,0.17007170832002977,0.23816860518773086,0.5780849046789536,0.451948228413705,0.0
20,10,shrinkage_max_diversification,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.39529745302171193,1.08840521695561,3.2079104097867037,-0.12402789084610977,3.187165808634008,0.015457195521878046,0.027895204049558718,0.04338840353177768,1.0037327175597919,25.294064482506755,0.015628071688324256,0.001003732717559792,0.0,0.6364637799416833,0.5986316249680369,0.65,0.0,1.0,0.45454545454545453,15,60,0.35788263514655055,7.871811646120895,0.1754203368901066,0.28559491432171163,0.7291935089622467,0.3854471304594263,0.0
20,10,shrinkage_max_diversification,vol_target_35pct_max_1p25,0.35,1.25,2021,26,0.15769358307057013,0.5551005996343197,0.9050323660983104,-0.3245083985070284,0.48594607657636546,0.009045348348516388,-0.04151941140090673,-0.054243463635006,0.9281167321837531,23.38854165103058,0.006742343555380317,0.0009281167321837532,0.0,0.8046655036264733,0.6281831089501683,1.0,0.0,0.7692307692307693,0.5769230769230769,15,60,0.41063327716232606,10.070804849286624,0.15676308932566516,0.16199020452184548,0.6239520341833864,0.3392654519293268,0.0
20,10,shrinkage_max_diversification,vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.37804283920934845,-0.9370337771548103,-1.815565447630978,-0.3260604686721492,-1.1594255530236235,-0.01540076817318023,-0.08470086902554524,-0.08391591623005151,0.8200209958122519,20.664529094468747,-0.018294287640483364,0.0008200209958122516,0.0,0.6488003486573064,0.5443414255845811,0.7780668825824909,0.0,1.0,0.34615384615384615,15,60,0.41417862133268935,7.709910686052691,0.17930261806561426,0.40846607986692235,0.7453289790234195,0.6116531365291542,0.0
20,10,shrinkage_max_diversification,vol_target_35pct_max_1p25,0.35,1.25,2023,25,0.7454136431178344,1.740909809105492,4.774166546885273,-0.1405664496992145,5.302927154473048,0.02457610074574047,0.06177551873293561,0.057163221451042814,0.6453931274301774,16.26390681124047,0.04583238527920345,0.0006453931274301775,0.0,0.5333146244462035,0.5,0.6473115311266172,0.0,1.0,0.64,15,60,0.35574372408808214,10.12401305055048,0.15569366184840924,0.16476302786488994,0.5322241473498852,0.4417728740323516,0.0
20,10,shrinkage_max_diversification,vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.4175087465052083,1.0967190667578417,1.6894133637768611,-0.1756386752315794,2.37708890684084,0.016718008242794312,-0.017673314871082705,-0.00026514577724847207,0.9920268213053103,24.999075896893817,0.016700967196834848,0.0009920268213053105,0.0,0.7493525800656268,0.5568816463553764,0.9418485807455192,0.0,1.0,0.6538461538461539,15,60,0.3841401325900714,9.854724062068183,0.1585211413160327,0.18579982752328159,0.5640089409464794,0.3747652311680118,0.0
20,10,shrinkage_max_diversification,vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.4863993548016534,2.904345771403871,4.635326800354682,-0.1513451280243302,9.821256714406427,0.038913765723688334,0.09019189801549282,0.10917532406885332,1.1247650099518287,28.344078250786083,0.052441266272627164,0.0011247650099518287,0.0,0.7523334312506759,0.6618501097466799,0.9082470512062506,0.0,1.0,0.76,15,60,0.3376412360718818,9.332903919399824,0.17007170832002977,0.23816860518773086,0.5780849046789536,0.451948228413705,0.0
20,10,shrinkage_max_diversification,vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.45848009609284124,0.9802056768022945,2.7045868558092243,-0.17390308519719322,2.6364115137633055,0.01898397816036776,0.027895204049558718,0.04338840353177768,1.3190600646324393,33.24031362873747,0.013792893208338096,0.0013190600646324393,0.0,0.8312515950410646,0.6984035624627097,0.9410757527652882,0.0,1.0,0.45454545454545453,15,60,0.4880570077924157,7.871811646120895,0.1754203368901066,0.28559491432171163,0.7291935089622467,0.3854471304594263,0.0
20,10,shrinkage_max_diversification,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2021,26,0.10562767283189323,0.4681962679788552,0.7406686807176117,-0.2514376930701886,0.42009482167181417,0.005995873718337368,-0.04151941140090673,-0.054243463635006,0.7662099954942665,19.308491886455514,0.005470529415401352,0.0007662099954942665,0.0,0.6670008678598046,0.6281831089501683,1.0,0.0,0.9615384615384616,0.5769230769230769,15,60,0.32271939790200443,10.070804849286624,0.15676308932566516,0.16199020452184548,0.6239520341833864,0.3392654519293268,0.0
20,10,shrinkage_max_diversification,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.29304788446174146,-0.9603262096367301,-2.0588672734483597,-0.2888950050713375,-1.0143750473961242,-0.011845574700571968,-0.08470086902554524,-0.08391591623005151,0.6322995636348341,15.933949003597819,-0.018391415988313536,0.0006322995636348341,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,15,60,0.3108407116862224,7.709910686052691,0.17930261806561426,0.40846607986692235,0.7453289790234195,0.6116531365291542,0.0
20,10,shrinkage_max_diversification,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2023,25,0.6192736354567703,1.7346680667398278,4.451404772001701,-0.1398136885265978,4.429277576343758,0.020991465872378573,0.06177551873293561,0.057163221451042814,0.6073226435575846,15.304530617651132,0.040463419031129585,0.0006073226435575847,0.0,0.5,0.5,0.5,0.0,1.0,0.64,15,60,0.30494879690621485,10.12401305055048,0.15569366184840924,0.16476302786488994,0.5322241473498852,0.4417728740323516,0.0
20,10,shrinkage_max_diversification,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.3784183469761351,1.1752358278176258,1.9772931978962422,-0.13425035889389925,2.818751101255578,0.014677682948664176,-0.017673314871082705,-0.00026514577724847207,0.8702803162900902,21.931063970510273,0.017254901425894222,0.0008702803162900902,0.0,0.6519695874009674,0.5,0.7642077290427333,0.0,1.0,0.6538461538461539,15,60,0.31472628858940405,9.854724062068183,0.1585211413160327,0.18579982752328159,0.5640089409464794,0.3747652311680118,0.0
