model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,risk_anchor,signal_blend,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_base_top3_weight_share,avg_weighted_score_z,avg_weight_score_correlation,avg_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate
20,10,signal_shrinkage_max_diversification_blend_0.25,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.578057392541357,1.4905282912229623,3.1084456035042463,-0.14491499328649926,3.988941236732684,0.020493420929797217,-0.017673314871082705,-0.00026514577724847207,0.7756809884034681,19.547160907767395,0.02957244764438687,0.0007756809884034681,0.0,0.5855201312728211,0.5,0.65,0.0,1.0,0.6153846153846154,shrinkage_max_diversification,0.25,0.3464772929651414,8.755385457851704,0.15279045466802776,0.4279017903629443,2.3400257619545157,0.04695274365168962,0.17978276378678362,0.45571895763427517,0.0
20,10,signal_shrinkage_max_diversification_blend_0.25,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.4881727439261145,3.1048277938126776,4.89565720970855,-0.11615054113885426,12.812447788315094,0.038665130828788905,0.09019189801549282,0.10917532406885332,0.9681159119284214,24.396520980596218,0.06099938368711397,0.0009681159119284215,0.0,0.6382671830810359,0.5830665539444998,0.6783461163384241,0.0,1.0,0.8,shrinkage_max_diversification,0.25,0.3138213651743244,8.643071926572842,0.1567338049390247,0.43729722003909016,2.453129949622425,0.1578111904097075,0.2325496518666765,0.5236608573718663,0.0
20,10,signal_shrinkage_max_diversification_blend_0.25,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.8766169128191674,1.5261316957774218,2.9739108292682412,-0.17938351794675433,4.886830868593902,0.02925398024191923,0.027895204049558718,0.04338840353177768,1.0127300761508033,25.520797919000245,0.034349118534672686,0.0010127300761508032,0.0,0.6148918292294931,0.5397311212894237,0.65,0.0,1.0,0.5454545454545454,shrinkage_max_diversification,0.25,0.483051563725521,8.20997779064365,0.16135801237624278,0.45741173714910455,2.3689207964531835,0.01608035815630891,0.2792894529494215,0.45025211639992624,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,static_1x,,1.0,2021,26,-0.04565551195761408,0.1767496443129804,0.2576286165591458,-0.4004459567823814,-0.114011669201158,0.0037413836920906986,-0.04151941140090673,-0.054243463635006,1.0293941614325457,25.940732868100152,-0.0017599931424357557,0.0010293941614325454,0.0,1.0,1.0,1.0,0.0,0.0,0.5384615384615384,shrinkage_max_diversification,0.5,0.5334260750971227,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,static_1x,,1.0,2022,26,-0.45825849352076575,-0.6016995005491536,-1.6379915171956414,-0.5234122186317745,-0.875521199559835,-0.01595377987637507,-0.08470086902554524,-0.08391591623005151,1.204691671688121,30.35823012654065,-0.015095033261511966,0.0012046916716881213,0.0,1.0,1.0,1.0,0.0,0.0,0.3076923076923077,shrinkage_max_diversification,0.5,0.6681661735097436,8.83307214273728,0.14887744368687986,0.4224394294502722,2.8276477857574873,0.27842268959164357,0.3670921797890567,0.6788908080250116,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,static_1x,,1.0,2023,25,3.279689700022173,2.074544928560255,8.246865088893891,-0.35895042192513704,9.136887713997972,0.07159588272782481,0.06177551873293561,0.057163221451042814,1.1841549070414756,29.840703657445186,0.10990658054418559,0.0011841549070414758,0.0,1.0,1.0,1.0,0.0,0.0,0.56,shrinkage_max_diversification,0.5,0.8696925383020366,9.13928188662831,0.1523840161938381,0.40835105184610776,2.1049754945601973,0.6760095378292967,0.14423952224032185,0.5939037271863442,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,static_1x,,1.0,2024,26,1.1329293233979172,1.5307778949556987,3.327822308417391,-0.25298743949543867,4.478203841492865,0.037446867804258294,-0.017673314871082705,-0.00026514577724847207,1.3028033356686708,32.8306440588505,0.034508288091061726,0.0013028033356686708,0.0,1.0,1.0,1.0,0.0,0.0,0.6153846153846154,shrinkage_max_diversification,0.5,0.6164585154887012,9.329379535781333,0.13993697274458522,0.3921207963316774,2.3617320910359836,0.3191015846042179,0.17978276378678362,0.4749073396723622,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,static_1x,,1.0,2025,25,2.8671342665889155,3.0370257599312898,5.034271453951389,-0.18274058626805478,15.689641393528376,0.05964941486637605,0.09019189801549282,0.10917532406885332,1.4720646566698758,37.09602934808087,0.07728951903951532,0.001472064656669876,0.0,1.0,1.0,1.0,0.0,0.0,0.8,shrinkage_max_diversification,0.5,0.4949464948452345,9.247398729179995,0.1449786055582732,0.3970998620543735,2.4716303154448083,0.3844632673972113,0.2325496518666765,0.5390101103923426,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,static_1x,,1.0,2026,11,1.7408187010462868,1.6469064644781362,3.2791827695199984,-0.27835130078744186,6.254034725620459,0.05081804166778723,0.027895204049558718,0.04338840353177768,1.598658244338992,40.286187757342596,0.04321130387247931,0.001598658244338992,0.0,1.0,1.0,1.0,0.0,0.0,0.5454545454545454,shrinkage_max_diversification,0.5,0.7775879672887392,9.06591004112907,0.144579020969604,0.4078005741284981,2.386955611466183,0.22985808537385424,0.2792894529494215,0.46910078603968475,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,legacy_risk_scaled,,1.0,2021,26,-0.19447510822174507,-0.48911804715353413,-0.5143696379052753,-0.35226882683781946,-0.5520644842959073,-0.006337863664841626,-0.04151941140090673,-0.054243463635006,0.56307379558998,14.189459648867498,-0.013705603527845875,0.00056307379558998,0.0,0.5346153846153846,0.45,1.0,0.0,0.8461538461538461,0.5384615384615384,shrinkage_max_diversification,0.5,0.3265350057792382,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,legacy_risk_scaled,,1.0,2022,26,-0.20084690127995175,-0.6016995005491537,-1.6379915171956414,-0.2743649372148881,-0.7320428890031399,-0.007179200944368783,-0.08470086902554524,-0.08391591623005151,0.5421112522596546,13.661203556943295,-0.014701991698079302,0.0005421112522596545,0.0,0.44999999999999996,0.45,0.45,0.0,1.0,0.3076923076923077,shrinkage_max_diversification,0.5,0.30067477807938464,8.83307214273728,0.14887744368687986,0.4224394294502722,2.8276477857574873,0.27842268959164357,0.3670921797890567,0.6788908080250116,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,legacy_risk_scaled,,1.0,2023,25,1.3855729349880304,2.284479017390041,9.780997201192825,-0.17731460141763578,7.814206635608864,0.03821156335931635,0.06177551873293561,0.057163221451042814,0.5628465966463291,14.183734235487492,0.09768745747656125,0.0005628465966463291,0.0,0.486,0.45,0.75,0.0,1.0,0.56,shrinkage_max_diversification,0.5,0.42151028279300917,9.13928188662831,0.1523840161938381,0.40835105184610776,2.1049754945601973,0.6760095378292967,0.14423952224032185,0.5939037271863442,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,legacy_risk_scaled,,1.0,2024,26,0.8774360196127364,1.7169228801888337,4.463660728859593,-0.11936089777435943,7.3511177946352815,0.028441000515261963,-0.017673314871082705,-0.00026514577724847207,0.8475464640656044,21.35817089445323,0.04108198328165867,0.0008475464640656045,0.0,0.6423076923076922,0.45,1.0,0.0,0.6923076923076923,0.6153846153846154,shrinkage_max_diversification,0.5,0.4174405392662568,9.329379535781333,0.13993697274458522,0.3921207963316774,2.3617320910359836,0.3191015846042179,0.17978276378678362,0.4749073396723622,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,legacy_risk_scaled,,1.0,2025,25,1.6317760877270464,3.231521794088996,7.615558766579481,-0.08277590557589254,19.713177118080132,0.04095035156581143,0.09019189801549282,0.10917532406885332,0.9035581549471878,22.76966550466913,0.07166447339300772,0.0009035581549471879,0.0,0.594,0.45,1.0,0.0,0.76,0.8,shrinkage_max_diversification,0.5,0.31933835672903654,9.247398729179995,0.1449786055582732,0.3970998620543735,2.4716303154448083,0.3844632673972113,0.2325496518666765,0.5390101103923426,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,legacy_risk_scaled,,1.0,2026,11,0.6781893914393531,1.6469064644781368,3.2791827695199984,-0.13084974920885706,5.182962868020899,0.022868118750504252,0.027895204049558718,0.04338840353177768,0.7193962099525464,18.12878449080417,0.03740953464273156,0.0007193962099525463,0.0,0.45,0.45,0.45,0.0,1.0,0.5454545454545454,shrinkage_max_diversification,0.5,0.3499145852799325,9.06591004112907,0.144579020969604,0.4078005741284981,2.386955611466183,0.22985808537385424,0.2792894529494215,0.46910078603968475,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_25pct_max_1p25,0.25,1.25,2021,26,0.07917760431319176,0.3840250051267383,0.6433384791770959,-0.26007200712330547,0.30444493119035315,0.005303315585431407,-0.04151941140090673,-0.054243463635006,0.6722685629204117,16.941167785594374,0.004673680428365691,0.0006722685629204118,0.0,0.6197801588892771,0.5,1.0,0.0,0.7692307692307693,0.5384615384615384,shrinkage_max_diversification,0.5,0.3480074239144026,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.22350048775099884,-0.596075923170466,-1.6262907379742146,-0.3006329248079659,-0.7434331681859643,-0.007915050140388563,-0.08470086902554524,-0.08391591623005151,0.6033066829337714,15.20332840993104,-0.014700760368039212,0.0006033066829337716,0.0,0.5007312282027461,0.5,0.5098784039966032,0.0,1.0,0.3076923076923077,shrinkage_max_diversification,0.5,0.3346205672540651,8.83307214273728,0.14887744368687986,0.4224394294502722,2.8276477857574873,0.27842268959164357,0.3670921797890567,0.6788908080250116,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.239893379823291,2.074544928560255,8.246865088893891,-0.1953505486094843,6.347017649292098,0.03579794136391241,0.06177551873293561,0.057163221451042814,0.5920774535207378,14.920351828722593,0.08310081384518159,0.0005920774535207379,0.0,0.5,0.5,0.5,0.0,1.0,0.56,shrinkage_max_diversification,0.5,0.4348462691510183,9.13928188662831,0.1523840161938381,0.40835105184610776,2.1049754945601973,0.6760095378292967,0.14423952224032185,0.5939037271863442,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.5276766009163414,1.5307778949556987,3.327822308417391,-0.13206269402710313,3.995652252921985,0.018723433902129147,-0.017673314871082705,-0.00026514577724847207,0.6514016678343354,16.41532202942525,0.03214537003724056,0.0006514016678343354,0.0,0.5,0.5,0.5,0.0,1.0,0.6153846153846154,shrinkage_max_diversification,0.5,0.3082292577443506,9.329379535781333,0.13993697274458522,0.3921207963316774,2.3617320910359836,0.3191015846042179,0.17978276378678362,0.4749073396723622,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_25pct_max_1p25,0.25,1.25,2025,25,1.0793170613934548,3.026842649940438,5.196680284711485,-0.09137029313402734,11.812559907302134,0.03068831650650077,0.09019189801549282,0.10917532406885332,0.7437771653089809,18.74318456578632,0.05758450799036749,0.0007437771653089807,0.0,0.5055551353387613,0.5,0.5508204253885178,0.0,1.0,0.8,shrinkage_max_diversification,0.5,0.25549579723909244,9.247398729179995,0.1449786055582732,0.3970998620543735,2.4716303154448083,0.3844632673972113,0.2325496518666765,0.5390101103923426,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.7521708797202429,1.6031578623253753,3.0390260872091712,-0.15144907383088835,4.966493757235748,0.025212371113643682,0.027895204049558718,0.04338840353177768,0.809390452682754,20.3966394076054,0.03687719651698,0.0008093904526827541,0.0,0.5059409166413407,0.5,0.5378809140621591,0.0,1.0,0.5454545454545454,shrinkage_max_diversification,0.5,0.39631265703443896,9.06591004112907,0.144579020969604,0.4078005741284981,2.386955611466183,0.22985808537385424,0.2792894529494215,0.46910078603968475,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2021,26,-0.01060121266287306,0.11019675893849944,0.16162872129833128,-0.2474614514199468,-0.04283985486241492,0.0013120787194087634,-0.04151941140090673,-0.054243463635006,0.587988339128261,14.817306146032177,-0.0007154615392563705,0.0005879883391282609,0.0,0.5524724665815847,0.5,1.0,0.0,0.9615384615384616,0.5384615384615384,shrinkage_max_diversification,0.5,0.30004860440182274,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.22459549189002026,-0.6016995005491536,-1.6379915171956414,-0.3006329248079659,-0.7470754975805934,-0.007976889938187536,-0.08470086902554524,-0.08391591623005151,0.6023458358440605,15.179115063270325,-0.01479634952063084,0.0006023458358440606,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077,shrinkage_max_diversification,0.5,0.3340830867548718,8.83307214273728,0.14887744368687986,0.4224394294502722,2.8276477857574873,0.27842268959164357,0.3670921797890567,0.6788908080250116,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.239893379823291,2.074544928560255,8.246865088893891,-0.1953505486094843,6.347017649292098,0.03579794136391241,0.06177551873293561,0.057163221451042814,0.5920774535207378,14.920351828722593,0.08310081384518159,0.0005920774535207379,0.0,0.5,0.5,0.5,0.0,1.0,0.56,shrinkage_max_diversification,0.5,0.4348462691510183,9.13928188662831,0.1523840161938381,0.40835105184610776,2.1049754945601973,0.6760095378292967,0.14423952224032185,0.5939037271863442,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.5276766009163414,1.5307778949556987,3.327822308417391,-0.13206269402710313,3.995652252921985,0.018723433902129147,-0.017673314871082705,-0.00026514577724847207,0.6514016678343354,16.41532202942525,0.03214537003724056,0.0006514016678343354,0.0,0.5,0.5,0.5,0.0,1.0,0.6153846153846154,shrinkage_max_diversification,0.5,0.3082292577443506,9.329379535781333,0.13993697274458522,0.3921207963316774,2.3617320910359836,0.3191015846042179,0.17978276378678362,0.4749073396723622,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2025,25,1.0793170613934548,3.026842649940438,5.196680284711485,-0.09137029313402734,11.812559907302134,0.03068831650650077,0.09019189801549282,0.10917532406885332,0.7437771653089809,18.74318456578632,0.05758450799036749,0.0007437771653089807,0.0,0.5055551353387613,0.5,0.5508204253885178,0.0,1.0,0.8,shrinkage_max_diversification,0.5,0.25549579723909244,9.247398729179995,0.1449786055582732,0.3970998620543735,2.4716303154448083,0.3844632673972113,0.2325496518666765,0.5390101103923426,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.7521708797202429,1.6031578623253753,3.0390260872091712,-0.15144907383088835,4.966493757235748,0.025212371113643682,0.027895204049558718,0.04338840353177768,0.809390452682754,20.3966394076054,0.03687719651698,0.0008093904526827541,0.0,0.5059409166413407,0.5,0.5378809140621591,0.0,1.0,0.5454545454545454,shrinkage_max_diversification,0.5,0.39631265703443896,9.06591004112907,0.144579020969604,0.4078005741284981,2.386955611466183,0.22985808537385424,0.2792894529494215,0.46910078603968475,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_30pct_max_1p25,0.3,1.25,2021,26,0.024829770053602873,0.24555656619459054,0.3828204422643196,-0.2836981620236205,0.08752178680500426,0.0036614433658967234,-0.04151941140090673,-0.054243463635006,0.7188397081472515,18.11476064531074,0.0013706926930900636,0.0007188397081472515,0.0,0.6708621416765931,0.5,1.0,0.0,0.7692307692307693,0.5384615384615384,shrinkage_max_diversification,0.5,0.37575200798124714,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.23213095039470522,-0.5829559215313924,-1.5576037096200916,-0.30063292480796566,-0.7721408110671271,-0.008135306044502914,-0.08470086902554524,-0.08391591623005151,0.6383146580892629,16.085529383849426,-0.014431042016420972,0.000638314658089263,0.0,0.5266374821447625,0.5,0.6118540847959238,0.0,1.0,0.3076923076923077,shrinkage_max_diversification,0.5,0.35167275045928764,8.83307214273728,0.14887744368687986,0.4224394294502722,2.8276477857574873,0.27842268959164357,0.3670921797890567,0.6788908080250116,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.239893379823291,2.074544928560255,8.246865088893891,-0.1953505486094843,6.347017649292098,0.03579794136391241,0.06177551873293561,0.057163221451042814,0.5920774535207378,14.920351828722593,0.08310081384518159,0.0005920774535207379,0.0,0.5,0.5,0.5,0.0,1.0,0.56,shrinkage_max_diversification,0.5,0.4348462691510183,9.13928188662831,0.1523840161938381,0.40835105184610776,2.1049754945601973,0.6760095378292967,0.14423952224032185,0.5939037271863442,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.5593967292682949,1.5564301335735446,3.5163829168538934,-0.13392670763423675,4.1768870388126516,0.019660200658499563,-0.017673314871082705,-0.00026514577724847207,0.6615397768148648,16.670802375734592,0.033555477214613987,0.0006615397768148647,0.0,0.5089005268220744,0.5,0.555402511476566,0.0,1.0,0.6153846153846154,shrinkage_max_diversification,0.5,0.31831628410886104,9.329379535781333,0.13993697274458522,0.3921207963316774,2.3617320910359836,0.3191015846042179,0.17978276378678362,0.4749073396723622,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.2626700593794635,3.0189431928194495,5.659606456293143,-0.09514453747966334,13.271072547379326,0.03445684561561022,0.09019189801549282,0.10917532406885332,0.8267650355440085,20.83447889570901,0.0606048303727682,0.0008267650355440084,0.0,0.5629391939571233,0.5,0.6609845104662214,0.0,1.0,0.8,shrinkage_max_diversification,0.5,0.28762134762212727,9.247398729179995,0.1449786055582732,0.3970998620543735,2.4716303154448083,0.3844632673972113,0.2325496518666765,0.5390101103923426,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.7895332334845269,1.4882940347619098,2.699169891709354,-0.17874127031202436,4.417184862266323,0.02693099170205916,0.027895204049558718,0.04338840353177768,0.8964302114168298,22.59004132770411,0.034950499737079026,0.0008964302114168299,0.0,0.5564649184573217,0.5,0.6454570968745909,0.0,1.0,0.5454545454545454,shrinkage_max_diversification,0.5,0.4559992683169356,9.06591004112907,0.144579020969604,0.4078005741284981,2.386955611466183,0.22985808537385424,0.2792894529494215,0.46910078603968475,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2021,26,-0.060427748254350155,-0.025084679191404256,-0.03463198356838477,-0.27149026569427503,-0.22257795541884287,-0.00032979350012591956,-0.04151941140090673,-0.054243463635006,0.6345594843551007,15.990899005748537,-0.0037788837408470346,0.0006345594843551005,0.0,0.6035544493689006,0.5,1.0,0.0,0.9615384615384616,0.5384615384615384,shrinkage_max_diversification,0.5,0.3313096468070848,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.22459549189002026,-0.6016995005491536,-1.6379915171956414,-0.3006329248079659,-0.7470754975805934,-0.007976889938187536,-0.08470086902554524,-0.08391591623005151,0.6023458358440605,15.179115063270325,-0.01479634952063084,0.0006023458358440606,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077,shrinkage_max_diversification,0.5,0.3340830867548718,8.83307214273728,0.14887744368687986,0.4224394294502722,2.8276477857574873,0.27842268959164357,0.3670921797890567,0.6788908080250116,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.239893379823291,2.074544928560255,8.246865088893891,-0.1953505486094843,6.347017649292098,0.03579794136391241,0.06177551873293561,0.057163221451042814,0.5920774535207378,14.920351828722593,0.08310081384518159,0.0005920774535207379,0.0,0.5,0.5,0.5,0.0,1.0,0.56,shrinkage_max_diversification,0.5,0.4348462691510183,9.13928188662831,0.1523840161938381,0.40835105184610776,2.1049754945601973,0.6760095378292967,0.14423952224032185,0.5939037271863442,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.5593967292682949,1.5564301335735446,3.5163829168538934,-0.13392670763423675,4.1768870388126516,0.019660200658499563,-0.017673314871082705,-0.00026514577724847207,0.6615397768148648,16.670802375734592,0.033555477214613987,0.0006615397768148647,0.0,0.5089005268220744,0.5,0.555402511476566,0.0,1.0,0.6153846153846154,shrinkage_max_diversification,0.5,0.31831628410886104,9.329379535781333,0.13993697274458522,0.3921207963316774,2.3617320910359836,0.3191015846042179,0.17978276378678362,0.4749073396723622,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.25459049557095,3.022776005707456,5.632804079120055,-0.09514453747966334,13.186153706818033,0.03429366724278227,0.09019189801549282,0.10917532406885332,0.825597059646615,20.805045903094697,0.0603022219424343,0.0008255970596466153,0.0,0.5622105984783788,0.5,0.65,0.0,1.0,0.8,shrinkage_max_diversification,0.5,0.28589627973967396,9.247398729179995,0.1449786055582732,0.3970998620543735,2.4716303154448083,0.3844632673972113,0.2325496518666765,0.5390101103923426,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.7895332334845269,1.4882940347619098,2.699169891709354,-0.17874127031202436,4.417184862266323,0.02693099170205916,0.027895204049558718,0.04338840353177768,0.8964302114168298,22.59004132770411,0.034950499737079026,0.0008964302114168299,0.0,0.5564649184573217,0.5,0.6454570968745909,0.0,1.0,0.5454545454545454,shrinkage_max_diversification,0.5,0.4559992683169356,9.06591004112907,0.144579020969604,0.4078005741284981,2.386955611466183,0.22985808537385424,0.2792894529494215,0.46910078603968475,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_35pct_max_1p25,0.35,1.25,2021,26,-0.008495705763530759,0.17900373479569626,0.2673865946754976,-0.30771739702442147,-0.027608792501440896,0.0029217534829575876,-0.04151941140090673,-0.054243463635006,0.7848824139439541,19.779036831387643,-0.0004295308126454772,0.0007848824139439542,0.0,0.7415206783170674,0.5364517814173888,1.0,0.0,0.7692307692307693,0.5384615384615384,shrinkage_max_diversification,0.5,0.41132207579113284,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.2570192324424213,-0.550514701246702,-1.4574965253177792,-0.3209031467208926,-0.8009246249802757,-0.008754839277217898,-0.08470086902554524,-0.08391591623005151,0.720627946926649,18.159824262551556,-0.014153178396799566,0.0007206279469266491,0.0,0.5943524667919732,0.5130867914529934,0.7138297655952445,0.0,1.0,0.3076923076923077,shrinkage_max_diversification,0.5,0.4007557823365443,8.83307214273728,0.14887744368687986,0.4224394294502722,2.8276477857574873,0.27842268959164357,0.3670921797890567,0.6788908080250116,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_35pct_max_1p25,0.35,1.25,2023,25,1.2542282067425812,2.0726610957842393,8.319898601800878,-0.1953505486094842,6.420397668039561,0.03611496478850629,0.06177551873293561,0.057163221451042814,0.5931625497922899,14.947696254765704,0.083907793238888,0.0005931625497922898,0.0,0.5007475453647666,0.5,0.509895614374086,0.0,1.0,0.56,shrinkage_max_diversification,0.5,0.4390959595475989,9.13928188662831,0.1523840161938381,0.40835105184610776,2.1049754945601973,0.6760095378292967,0.14423952224032185,0.5939037271863442,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.6332261707441145,1.5501907102275017,3.4572024386010205,-0.1438874056615994,4.400845006778168,0.022008470402639625,-0.017673314871082705,-0.00026514577724847207,0.7247553046547435,18.263833677299534,0.03467104343657944,0.0007247553046547436,0.0,0.5602171322613674,0.5,0.6479695967226604,0.0,1.0,0.6153846153846154,shrinkage_max_diversification,0.5,0.3577711119589441,9.329379535781333,0.13993697274458522,0.3921207963316774,2.3617320910359836,0.3191015846042179,0.17978276378678362,0.4749073396723622,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.5448951331762362,2.99860938790504,5.581129881372137,-0.11100196039294052,13.917728369007149,0.03981404865199945,0.09019189801549282,0.10917532406885332,0.9576708099438914,24.133304410586064,0.06401506842546471,0.0009576708099438918,0.0,0.6520622287204337,0.5513690355300879,0.7711485955439249,0.0,1.0,0.8,shrinkage_max_diversification,0.5,0.33459310508306833,9.247398729179995,0.1449786055582732,0.3970998620543735,2.4716303154448083,0.3844632673972113,0.2325496518666765,0.5390101103923426,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.8899464216501356,1.447677012919921,2.601041460285099,-0.20687666430594287,4.301821206542774,0.030334690297286113,0.027895204049558718,0.04338840353177768,1.0249971015985613,25.829926960283743,0.03445408200412346,0.001024997101598561,0.0,0.6337819550024629,0.5287843954129713,0.7530332796870226,0.0,1.0,0.5454545454545454,shrinkage_max_diversification,0.5,0.5280419518092432,9.06591004112907,0.144579020969604,0.4078005741284981,2.386955611466183,0.22985808537385424,0.2792894529494215,0.46910078603968475,0.0
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2021,26,-0.09609956678405007,-0.1134475529809593,-0.15095071439925234,-0.2959188593135439,-0.32474972026783455,-0.0015793514668947667,-0.04151941140090673,-0.054243463635006,0.6595409795403283,16.620432684416272,-0.005782013537719472,0.0006595409795403282,0.0,0.6342653745025161,0.5,1.0,0.0,0.9615384615384616,0.5384615384615384,shrinkage_max_diversification,0.5,0.3508198803761592,9.41381488337018,0.13596129950299154,0.3842763790813962,2.942603909325196,-0.04657197267412704,0.17380466868719038,0.43280805290108787,0.0
