policy,policy_label,policy_kind,period,num_rebalances,annualized_net_return,annualized_volatility,net_sharpe,net_sortino,max_drawdown,calmar,expected_shortfall_95_return,worst_rebalance_return,ending_value_100k,maximum_underwater_days,avg_equity_exposure,avg_sleeve_gross_notional,avg_cash_weight,avg_sleeve_turnover,annualized_sleeve_turnover,avg_sleeve_transaction_cost,avg_short_borrow_cost,turnover_bps,budget_override,sleeve_budget
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,overall,139,0.4914652174643743,0.3505999552455987,1.3172277769791378,2.6341082796159183,-0.49504274783780444,0.9927732900056496,-0.10675012251869889,-0.2140050855670619,907043.2104725816,860,0.5341726618705037,0.04172661870503596,0.4241007194244604,0.05671598207695003,1.4292427483391406,0.0002835799103847501,1.985315588650687e-06,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,development_2021_2023,77,0.13695178292611732,0.34521894960457683,0.5396463342597245,0.9264564568155922,-0.49504274783780444,0.27664637755886917,-0.12222970469255331,-0.2140050855670619,148020.8594601595,860,0.49025974025974045,0.04512987012987012,0.4646103896103897,0.0542234397922971,1.366430682765887,0.0002711171989614855,2.826660411850003e-06,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,holdout_2024_2026,62,1.089302911991651,0.3479585902210294,2.3106279867217983,5.880184022500384,-0.12066663354081786,9.027374677053313,-0.08475691797723725,-0.0885242310092768,612780.6673874346,146,0.5887096774193551,0.037499999999999985,0.37379032258064515,0.05981155878530933,1.5072512813897951,0.00029905779392654666,9.404195985483108e-07,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2021,26,-0.18883347039802456,0.3156879944939719,-0.4968862665098137,-0.5884142152825163,-0.3359019719511084,-0.5621683888938582,-0.15491537063734584,-0.2140050855670619,80579.51078429163,331,0.5346153846153846,0.04230769230769231,0.4230769230769231,0.0856720194411099,2.1589348899159693,0.0004283600972055495,2.104208301744138e-06,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2022,26,-0.19073889740356176,0.28854243532238133,-0.5952302344082494,-0.9178892352003165,-0.2670541041114054,-0.7142331627451505,-0.07887455594898449,-0.08822398059998504,80384.22819641745,362,0.44999999999999996,0.04807692307692309,0.5019230769230769,0.02392830289043704,0.6029932328390134,0.0001196415144521852,3.27277369162788e-06,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2023,25,1.300376214937756,0.3928075818908296,2.330776630264703,7.67793514605419,-0.15728810448775077,8.267479725645916,-0.05398816439095107,-0.06644891537126578,228521.70144194234,128,0.486,0.045,0.469,0.053023859335466224,1.3362012552537488,0.0002651192966773311,3.114052795391112e-06,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2024,26,0.7967305043372779,0.38665228050416767,1.7091432458639106,4.044344603448301,-0.11141858202603794,7.150786608925665,-0.08670374203865411,-0.0885242310092768,183046.64140063457,146,0.6423076923076922,0.032692307692307694,0.32499999999999996,0.04594462864291324,1.1578046418014136,0.0002297231432145662,5.656388151520551e-07,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2025,25,1.6839262698657995,0.31494598267636625,3.3381054168108406,10.480564478077527,-0.08492455478337102,19.82849688363073,-0.06347832689812555,-0.08492455478337095,266297.83769555873,43,0.594,0.037000000000000005,0.369,0.08945752539305561,2.2543296399050012,0.0004472876269652781,1.4796138738110224e-06,50.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2026,11,0.689120299544058,0.34114946367753024,1.7009759528667423,4.1665555590665795,-0.12066663354081786,5.7109432767174155,-0.08069563304826984,-0.08069563304826984,125711.68585677468,74,0.45,0.05,0.5,0.025210742286094965,0.6353107056095931,0.0001260537114304748,6.008235518878418e-07,50.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,overall,139,0.4657178282588652,0.31745261482140397,1.3661024173269494,2.748565669770824,-0.45305241432019916,1.0279557365513003,-0.09609719802288574,-0.18965065833267464,823972.5760712,860,0.4807553956834534,0.09999999999999999,0.4192446043165468,0.029532374100719426,0.7442158273381295,0.00014766187050359712,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,development_2021_2023,77,0.13681843972625285,0.31329540460415556,0.5618478498501234,0.9701182497470382,-0.45305241432019916,0.3019925187498396,-0.10991028751493308,-0.18965065833267464,147967.82116190562,860,0.44123376623376637,0.09999999999999996,0.4587662337662338,0.02409090909090909,0.607090909090909,0.00012045454545454546,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,holdout_2024_2026,62,1.0095992159657707,0.3134331378720771,2.4045176699015363,6.16900416789132,-0.10866015138297469,9.29134740855845,-0.076161190467288,-0.07862957615631576,556859.3019759436,131,0.5298387096774196,0.09999999999999996,0.37016129032258077,0.036290322580645164,0.9145161290322581,0.0001814516129032258,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,2021,26,-0.17341057964268625,0.28195604815754655,-0.5284195078803955,-0.6232640755409233,-0.3036917184926068,-0.5710085889184622,-0.13903243105458712,-0.18965065833267464,82160.69855193286,331,0.48115384615384615,0.10000000000000002,0.41884615384615376,0.06096153846153846,1.5362307692307693,0.0003048076923076923,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,2022,26,-0.16856775985478756,0.2655397166116094,-0.5681003562692502,-0.8808932185864303,-0.2395290999438896,-0.7037464754565314,-0.07402092852928635,-0.07896265428819131,82657.38888341397,362,0.40499999999999997,0.10000000000000002,0.4949999999999999,0.0,0.0,0.0,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,2023,25,1.1924376202846156,0.35556397969840314,2.4017985516675426,7.973301951302609,-0.14796038826170943,8.05916795903141,-0.048766162816539727,-0.059488610836492484,217882.06052993785,128,0.43740000000000007,0.10000000000000002,0.46259999999999996,0.0108,0.27216,5.4000000000000005e-05,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,2024,26,0.7495502770161857,0.34563495232850855,1.7945760345905097,4.288316343764038,-0.0853269754537963,8.784446806298199,-0.07861727532645789,-0.07862957615631576,178089.52576977262,131,0.5780769230769232,0.10000000000000002,0.321923076923077,0.029423076923076923,0.7414615384615384,0.00014711538461538462,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,2025,25,1.5722727199546118,0.2821861964316613,3.5391607784747108,11.306212716851196,-0.07580468544755226,20.7411020924615,-0.054981176542394906,-0.07580468544755214,255305.7097636776,43,0.5346,0.10000000000000002,0.3654,0.059399999999999994,1.4968799999999998,0.000297,0.0,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,2026,11,0.5911337794230662,0.31489012144235395,1.6259960168176604,3.933899637068193,-0.1086601513829748,5.440207582074903,-0.07160552576868412,-0.07160552576868412,122474.75336673672,74,0.4050000000000001,0.1,0.49500000000000005,0.0,0.0,0.0,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,overall,139,0.4883431705113521,0.31884147718741757,1.4103055480884197,2.822896897132573,-0.4200394654537236,1.1626125892333647,-0.0981792340520571,-0.19362128953919783,896619.6512467315,860,0.4807553956834534,0.09999999999999999,0.4192446043165468,0.029532374100719426,0.7442158273381295,0.00014766187050359712,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,development_2021_2023,77,0.1649274724120371,0.3195414538566125,0.6338398289235919,1.0962283061332396,-0.4200394654537236,0.3926475628519421,-0.11343503789334788,-0.19362128953919783,159433.62971686464,860,0.44123376623376637,0.09999999999999996,0.4587662337662338,0.02409090909090909,0.607090909090909,0.00012045454545454546,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,holdout_2024_2026,62,1.0176703881156182,0.30969558915581147,2.4429737956857545,6.284796650548194,-0.09634967543495421,10.562260677283223,-0.07534253792683435,-0.08080145473481483,562377.9956832336,146,0.5298387096774196,0.09999999999999996,0.37016129032258077,0.036290322580645164,0.9145161290322581,0.0001814516129032258,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,2021,26,-0.12304752246245121,0.2968748555156092,-0.289080511563677,-0.3487991502282943,-0.3014075198276872,-0.40824304095928565,-0.14368618451901632,-0.19362128953919783,87330.46559213313,331,0.48115384615384615,0.10000000000000002,0.41884615384615376,0.06096153846153846,1.5362307692307693,0.0003048076923076923,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,2022,26,-0.14791055699280953,0.2646275748397741,-0.47890850003407665,-0.7621865378883154,-0.24400662804572726,-0.6061743411539249,-0.06751669223672895,-0.06839412062437557,84777.0626520145,191,0.40499999999999997,0.10000000000000002,0.4949999999999999,0.0,0.0,0.0,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,2023,25,1.1667104563059056,0.36509593158889503,2.314111255463046,7.2917686573240985,-0.13384003810898348,8.717200568606195,-0.052208417574112445,-0.060397190490641746,215345.4960095099,113,0.43740000000000007,0.10000000000000002,0.46259999999999996,0.0108,0.27216,5.4000000000000005e-05,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,2024,26,0.7350458365079724,0.344319185620269,1.7754415427029235,4.245715303278838,-0.09634967543495421,7.628939414582697,-0.07678645895759782,-0.08080145473481483,176566.42572557987,146,0.5780769230769232,0.10000000000000002,0.321923076923077,0.029423076923076923,0.7414615384615384,0.00014711538461538462,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,2025,25,1.4296594893845884,0.28914745944911324,3.2549387146699935,10.0948700486273,-0.07994156887581239,17.88380575324379,-0.06054988064147393,-0.07994156887581252,241260.11381491637,43,0.5346,0.10000000000000002,0.3654,0.059399999999999994,1.4968799999999998,0.000297,0.0,50.0,0.1,0.1
strategic_oil_10,Strategic 10% oil,strategic_single,2026,11,0.8895702914992143,0.28671401764362003,2.373170652574582,5.985009889771542,-0.06785566491632922,13.109742459912768,-0.0678556649163292,-0.0678556649163292,132018.460989085,74,0.4050000000000001,0.1,0.49500000000000005,0.0,0.0,0.0,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,overall,139,0.45629412246367496,0.31705459159975163,1.3468032779626358,2.6966646082355084,-0.4521839003246393,1.0090897135791097,-0.0960433644850435,-0.19180769210361792,795172.381611056,860,0.4807553956834534,0.09999999999999999,0.4192446043165468,0.029532374100719426,0.7442158273381295,0.00014766187050359712,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,development_2021_2023,77,0.13665440756994163,0.3138408960040849,0.5610522209295316,0.9660516963589694,-0.4521839003246393,0.30220980329426245,-0.11038417746419045,-0.19180769210361792,147902.59363073125,860,0.44123376623376637,0.09999999999999996,0.4587662337662338,0.02409090909090909,0.607090909090909,0.00012045454545454546,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,holdout_2024_2026,62,0.9811027859117658,0.3124524650451335,2.3640326580666517,6.040171177239293,-0.10320241561402899,9.50658741924252,-0.0757746174968483,-0.07818844178141435,537632.4796550662,146,0.5298387096774196,0.09999999999999996,0.37016129032258077,0.036290322580645164,0.9145161290322581,0.0001814516129032258,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2021,26,-0.16186577994652707,0.28455528730924295,-0.4724207918098267,-0.5599627986767005,-0.304588884613045,-0.5314237916205122,-0.14002302025868785,-0.19180769210361792,83344.91020248402,331,0.48115384615384615,0.10000000000000002,0.41884615384615376,0.06096153846153846,1.5362307692307693,0.0003048076923076923,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2022,26,-0.1733552061819622,0.2643444333632538,-0.5934530901226153,-0.9175384980791993,-0.24477643770826674,-0.7082185189269447,-0.07360575966449309,-0.07861090067121229,82166.3772557325,362,0.40499999999999997,0.10000000000000002,0.4949999999999999,0.0,0.0,0.0,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2023,25,1.1730903748976562,0.35685668451297997,2.3687043330456605,7.721765107527352,-0.14758133665834916,7.948771853268688,-0.04936635782315134,-0.06050204438452236,215974.5449701295,128,0.43740000000000007,0.10000000000000002,0.46259999999999996,0.0108,0.27216,5.4000000000000005e-05,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2024,26,0.7191084331615112,0.3466217011715308,1.7385240521451275,4.125877709604345,-0.09485224595622033,7.581353777257108,-0.07775258839287687,-0.07818844178141435,174893.31751811772,146,0.5780769230769232,0.10000000000000002,0.321923076923077,0.029423076923076923,0.7414615384615384,0.00014711538461538462,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2025,25,1.5005954721182686,0.2819382056847413,3.437815796334776,10.941167349964726,-0.07526166475278895,19.938377353826226,-0.0562164568709802,-0.07526166475278895,248247.20387509975,43,0.5346,0.10000000000000002,0.3654,0.059399999999999994,1.4968799999999998,0.000297,0.0,50.0,0.1,0.1
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2026,11,0.6317751576284216,0.3088778290695977,1.7356114447115039,4.233952773713544,-0.10320241561402921,6.121709011068331,-0.07233162844885054,-0.07233162844885054,123830.58259530422,74,0.4050000000000001,0.1,0.49500000000000005,0.0,0.0,0.0,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,overall,139,0.5020729643194661,0.3521379582108022,1.3334363571286367,2.6682003271162746,-0.4951403569443512,1.0140012973652521,-0.1064128344876925,-0.2140050855670619,943203.233614444,860,0.5341726618705037,0.08489208633093524,0.38093525179856125,0.03201438848920864,0.8067625899280576,0.00016007194244604318,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,development_2021_2023,77,0.14199820844768363,0.3482899492336699,0.5506418652376315,0.9463992606058619,-0.4951403569443512,0.2867837502157854,-0.12230655805327376,-0.2140050855670619,150037.52876622617,860,0.49025974025974045,0.09285714285714283,0.41688311688311697,0.025324675324675326,0.6381818181818182,0.00012662337662337663,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,holdout_2024_2026,62,1.1111211363829816,0.3474582306959722,2.3442433089106283,5.999645471309102,-0.11585003388658766,9.5910298780812,-0.08406023397392737,-0.08619787774449453,628644.8739662003,146,0.5887096774193551,0.07499999999999997,0.3362903225806451,0.04032258064516129,1.0161290322580645,0.00020161290322580645,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2021,26,-0.1860407815857732,0.316388575656477,-0.48429566684500874,-0.5739141231118718,-0.3372936026317306,-0.5515692563813589,-0.15491537063734584,-0.2140050855670619,80865.7529851964,331,0.5346153846153846,0.08461538461538462,0.3807692307692307,0.06346153846153847,1.5992307692307695,0.0003173076923076923,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2022,26,-0.19468999837734213,0.2933444699018244,-0.597656940895733,-0.923007728800947,-0.2691573818590586,-0.7233314465783053,-0.0816103574050103,-0.0874435785012607,79979.33600207549,362,0.44999999999999996,0.10000000000000002,0.44999999999999996,0.0,0.0,0.0,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2023,25,1.3355067835887797,0.39578240483824034,2.3557856195309532,7.657118110383182,-0.16328569785658797,8.178957502828819,-0.05492832446385435,-0.06729909184846966,231983.70127155233,128,0.486,0.094,0.42,0.012000000000000002,0.30240000000000006,6.000000000000001e-05,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2024,26,0.8086002248152278,0.3853193353700564,1.731264535310416,4.122906475689626,-0.1069526518382562,7.560356951579552,-0.08594735047825122,-0.08619787774449453,184294.42009034482,146,0.6423076923076922,0.06538461538461539,0.2923076923076923,0.032692307692307694,0.8238461538461539,0.00016346153846153849,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2025,25,1.724420822046103,0.31410894199740713,3.3957865773291793,10.80298701741207,-0.0837689082442501,20.5854517886052,-0.0626169841282023,-0.08376890824425007,270283.56200257357,43,0.594,0.07400000000000001,0.332,0.066,1.6632,0.00033,0.0,50.0,0.1,0.1
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2026,11,0.7043168367402617,0.343096036940375,1.7196737630170116,4.1876520309296845,-0.11585003388658788,6.079556588043445,-0.08057732669495696,-0.08057732669495696,126204.1274793043,74,0.45,0.1,0.4500000000000001,0.0,0.0,0.0,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,overall,139,0.49170600906202266,0.35073212339528775,1.3173422593036106,2.6376361950926435,-0.4929880527595165,0.9973994426633311,-0.10639667350831027,-0.2140050855670619,907851.2428291354,860,0.5341726618705037,0.07086330935251797,0.39496402877697845,0.07731520999367156,1.9483432918405232,0.0003865760499683578,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,development_2021_2023,77,0.1329774224623812,0.3459932310992784,0.5290927908844879,0.9069932610500949,-0.4929880527595165,0.26973761680031755,-0.12253991326057113,-0.2140050855670619,146445.50920799247,860,0.49025974025974045,0.06753246753246751,0.44220779220779244,0.08059087225701465,2.0308899808767693,0.00040295436128507333,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,holdout_2024_2026,62,1.0991685725220517,0.34699190726928003,2.3300230161281985,5.993049832078821,-0.11970334084393697,9.182438558294633,-0.08358019299116859,-0.08600194916276968,619924.2624365761,146,0.5887096774193551,0.07499999999999997,0.3362903225806451,0.07324704879564868,1.8458256296503468,0.0003662352439782434,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2021,26,-0.18811364354271842,0.31651926104059297,-0.4919147562433521,-0.582025267660511,-0.33518686939219633,-0.5612202049675458,-0.15491537063734584,-0.2140050855670619,80653.28788288769,331,0.5346153846153846,0.08461538461538462,0.3807692307692307,0.10321851112512014,2.6011064803530273,0.0005160925556256008,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2022,26,-0.1883443452748894,0.2910913709069298,-0.5777823622639718,-0.9030491739524541,-0.2644014867238864,-0.7123422322945437,-0.07965514966243864,-0.08820121930200416,80629.64238099741,362,0.44999999999999996,0.0576923076923077,0.49230769230769234,0.03569341742533483,0.8994741191184377,0.00017846708712667417,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2023,25,1.2666252502450681,0.3936218226740119,2.288176102361477,7.361521257476869,-0.16716103892780532,7.577275532440948,-0.05716479089265762,-0.06694891537126578,225195.26178747893,128,0.486,0.06000000000000001,0.45400000000000007,0.10375148085913195,2.614537317650125,0.0005187574042956598,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2024,26,0.8055474655014387,0.38492706605350263,1.7280915086567799,4.136065687727193,-0.10759017231982204,7.487184453119679,-0.08559761526594664,-0.08600194916276968,183973.48046920326,146,0.6423076923076922,0.06538461538461539,0.2923076923076923,0.06287419534704089,1.5844297227454305,0.00031437097673520445,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2025,25,1.692712334773899,0.31385347614421955,3.359489289737242,10.658525765709184,-0.08342183098399392,20.29099954781235,-0.06278670779987194,-0.08342183098399406,267162.6568471776,43,0.594,0.07400000000000001,0.332,0.09933858143330682,2.5033322521193315,0.0004966929071665341,0.0,50.0,0.1,0.1
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2026,11,0.7019279669154399,0.3426326298500364,1.7172758741826295,4.246032921975909,-0.11970334084393686,5.863896211807305,-0.07970371044878702,-0.07970371044878702,126126.88086513273,74,0.45,0.1,0.4500000000000001,0.03846576458858955,0.9693372676324566,0.0001923288229429477,0.0,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,overall,139,0.48623839979820627,0.3504878606583703,1.3074245921372958,2.605028280808383,-0.4954141583463816,0.9814786105855299,-0.10723055617397781,-0.2140050855670619,889647.9693659475,1003,0.5341726618705037,0.08345323741007192,0.3823741007194246,0.08141757566469143,2.051722906750224,0.00040708787832345714,3.970631177301374e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,development_2021_2023,77,0.12977090775544542,0.34454488333741,0.521631096319251,0.8917068360542301,-0.4954141583463816,0.2619442855420227,-0.12218498049748303,-0.2140050855670619,145182.76793357858,1003,0.49025974025974045,0.09025974025974023,0.4194805194805196,0.08312220425991884,2.094679547349955,0.0004156110212995944,5.653320823700006e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,holdout_2024_2026,62,1.0892991273572692,0.3482682945766479,2.3089362630863683,5.846164148110989,-0.11866804625211647,9.179380311385563,-0.08554082505594113,-0.09033579121870491,612777.9364097561,146,0.5887096774193551,0.07499999999999997,0.3362903225806451,0.07930053692545735,1.9983735305215253,0.0003965026846272869,1.8808391970966215e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2021,26,-0.18857989516923945,0.3166184202464777,-0.49352264539270546,-0.5846450520420479,-0.33559222179066284,-0.561931662667893,-0.15491537063734584,-0.2140050855670619,80605.50019257789,331,0.5346153846153846,0.08461538461538462,0.3807692307692307,0.10788250042068136,2.71863901060117,0.0005394125021034067,4.208416603488276e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2022,26,-0.19131455746796866,0.2872222131230753,-0.6016388825773011,-0.9270655699176125,-0.26971306966121433,-0.7093262395785204,-0.0779765895138512,-0.08801199645460764,80325.23306346594,362,0.44999999999999996,0.09615384615384617,0.4538461538461539,0.04785660578087406,1.2059864656780264,0.00023928302890437034,6.54554738325576e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2023,25,1.2568567174084921,0.3926459097759565,2.2813911658250454,7.389686685836167,-0.15837899759802565,7.935753707688323,-0.05475372184715515,-0.06694891537126578,224232.41813280463,128,0.486,0.09,0.424,0.09404771867093244,2.3700025105074976,0.00047023859335466216,6.228105590782224e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2024,26,0.7962060103057684,0.3872499582707572,1.706360693249451,4.022054264573878,-0.11038077269750479,7.2132672280501895,-0.0877895660216699,-0.09033579121870491,182991.51112438375,146,0.6423076923076922,0.06538461538461539,0.2923076923076923,0.059196949593518775,1.4917631297566731,0.0002959847479675939,1.1312776303041103e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2025,25,1.6767357381134866,0.3158899815009218,3.3202514826260168,10.29608919978165,-0.0862948391845727,19.43031302865263,-0.06442097331113063,-0.0862948391845727,265590.0513884911,43,0.594,0.07400000000000001,0.332,0.11291505078611118,2.845459279810002,0.0005645752539305559,2.959227747622045e-06,50.0,0.1,0.1
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2026,11,0.7006062241301183,0.3396434501675676,1.7276596141890286,4.228733245241442,-0.11866804625211647,5.903916397524939,-0.08028932899585199,-0.08028932899585199,126084.11466844831,74,0.45,0.1,0.4500000000000001,0.05042148457218993,1.2706214112191863,0.0002521074228609496,1.2016471037756837e-06,50.0,0.1,0.1
strategic_gold_10,Strategic 10% gold,strategic_single,overall,139,0.44978546893819926,0.30113426077856487,1.3874455870256384,2.7936174236160523,-0.431416788051575,1.0425775755495827,-0.0910109526026186,-0.17747344471548096,775766.3917151234,860,0.45404676258992804,0.15000000000000002,0.3959532374100718,0.028291366906474814,0.7129424460431653,0.00014145683453237407,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,development_2021_2023,77,0.13263195353033685,0.29726795252039284,0.5638113516383656,0.9738387752166597,-0.431416788051575,0.30743345461670113,-0.1037282168285878,-0.17747344471548096,146309.10810759224,860,0.4167207792207792,0.15000000000000002,0.43327922077922065,0.02347402597402597,0.5915454545454544,0.00011737012987012985,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,holdout_2024_2026,62,0.9699616518931053,0.2966827745159878,2.4556365607621147,6.303066547639138,-0.1016245555973262,9.544559837845192,-0.07225528025166532,-0.07568278157875967,530224.2640592435,131,0.5004032258064516,0.15000000000000005,0.34959677419354845,0.03427419354838709,0.8637096774193546,0.00017137096774193548,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,2021,26,-0.1659363604702897,0.26584021094834803,-0.544517945590494,-0.6411076499158765,-0.2871127089987833,-0.5779485033906768,-0.13109096126320777,-0.17747344471548096,82927.30958344645,331,0.454423076923077,0.14999999999999997,0.39557692307692294,0.059711538461538455,1.504730769230769,0.00029855769230769226,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,2022,26,-0.15780362370155954,0.2537048579122195,-0.5554984513875706,-0.8625712581457782,-0.22685355881313884,-0.6956189029044225,-0.07114513160187061,-0.07422599905960572,83761.71076720006,362,0.3825,0.14999999999999997,0.4674999999999999,0.0,0.0,0.0,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,2023,25,1.1189293385296493,0.3371151184805581,2.412624814132246,7.957087480292042,-0.14382476518490073,7.7798099450477585,-0.04753273940884965,-0.05625845856910583,210633.88991639114,128,0.41309999999999997,0.15,0.43689999999999996,0.010199999999999996,0.2570399999999999,5.099999999999998e-05,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,2024,26,0.7251950180075626,0.32564913233711895,1.8423271047857654,4.413230298562863,-0.07455112634497563,9.727485734445072,-0.07511695396186768,-0.07568278157875967,175532.2291739431,131,0.5459615384615385,0.14999999999999997,0.3040384615384615,0.027788461538461533,0.7002692307692306,0.00013894230769230767,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,2025,25,1.5138645970091864,0.26658433733294895,3.642928487886796,11.659727803487122,-0.07192989298024366,21.046390232013636,-0.051203924571032115,-0.0719298929802436,249554.01717533334,43,0.5049,0.15,0.3450999999999999,0.0561,1.4137199999999999,0.00028049999999999993,0.0,50.0,0.15,0.15
strategic_gold_10,Strategic 10% gold,strategic_single,2026,11,0.5488301532359416,0.3017104043894644,1.594649106531926,3.8211111690748933,-0.10162455559732608,5.40056632976196,-0.06685732010268232,-0.06685732010268232,121042.5779074187,74,0.38249999999999995,0.14999999999999997,0.4675,0.0,0.0,0.0,0.0,50.0,0.15,0.15
